step,herd prey,solo prey
2140,94,77
2141,94,77
2142,94,77
2143,94,77
2144,94,77
2145,94,77
2146,94,77
2147,94,77
2148,94,76
2149,94,76
2150,94,76
2151,94,76
2152,94,76
2153,94,76
2154,94,76
2155,94,76
2156,94,76
2157,94,76
2158,94,76
2159,94,76
2160,94,76
2161,94,76
2162,94,76
2163,94,76
2164,94,76
2165,94,76
2166,94,76
2167,94,76
2168,94,76
2169,94,76
2170,94,76
2171,94,76
2172,94,76
2173,94,76
2174,94,76
2175,94,76
2176,94,76
2177,94,76
2178,94,76
2179,94,76
2180,94,76
2181,94,76
2182,94,76
2183,94,76
2184,94,76
2185,94,76
2186,94,76
2187,94,76
2188,94,76
2189,94,76
2190,94,76
2191,94,76
2192,94,76
2193,94,76
2194,94,76
2195,94,76
2196,94,76
2197,94,76
2198,94,76
2199,94,76
2200,94,76
2201,94,76
2202,94,76
2203,94,76
2204,94,76
2205,94,76
2206,94,76
2207,94,76
2208,94,76
2209,94,76
2210,94,76
2211,94,76
2212,94,76
2213,94,76
2214,94,76
2215,94,76
2216,94,76
2217,94,76
2218,94,76
2219,94,76
2220,94,76
2221,94,76
2222,94,76
2223,94,76
2224,94,76
2225,94,76
2226,94,76
2227,94,76
2228,94,76
2229,94,76
2230,94,76
2231,94,76
2232,94,76
2233,94,76
2234,94,76
2235,94,76
2236,94,76
2237,94,76
2238,94,76
2239,94,76
2240,94,76
2241,94,76
2242,94,76
2243,94,76
2244,94,76
2245,94,76
2246,94,76
2247,94,76
2248,94,76
2249,94,76
2250,94,76
2251,94,76
2252,94,76
2253,94,76
2254,94,76
2255,94,76
2256,94,76
2257,94,76
2258,94,76
2259,94,76
2260,94,76
2261,94,76
2262,94,76
2263,94,76
2264,94,76
2265,94,76
2266,94,76
2267,94,76
2268,94,76
2269,93,76
2270,93,76
2271,93,76
2272,93,76
2273,93,76
2274,93,76
2275,93,76
2276,93,76
2277,93,76
2278,93,76
2279,93,76
2280,93,76
2281,93,76
2282,93,76
2283,93,76
2284,93,76
2285,93,76
2286,93,76
2287,93,76
2288,93,76
2289,93,76
2290,93,76
2291,93,76
2292,93,76
2293,93,76
2294,93,76
2295,93,76
2296,93,76
2297,93,76
2298,93,76
2299,93,76
2300,93,76
2301,93,76
2302,93,76
2303,93,76
2304,93,76
2305,93,76
2306,93,76
2307,93,76
2308,93,76
2309,93,76
2310,93,76
2311,93,76
2312,93,76
2313,93,76
2314,93,76
2315,93,76
2316,93,76
2317,93,76
2318,93,76
2319,93,76
2320,93,76
2321,93,76
2322,93,76
2323,93,76
2324,93,76
2325,93,76
2326,93,76
2327,93,76
2328,93,76
2329,93,76
2330,93,76
2331,93,76
2332,93,76
2333,93,76
2334,93,76
2335,93,76
2336,93,76
2337,93,76
2338,93,76
2339,93,76
2340,93,76
2341,93,76
2342,93,76
2343,93,76
2344,93,76
2345,93,76
2346,93,76
2347,93,76
2348,93,75
2349,93,75
2350,93,75
2351,93,75
2352,93,75
2353,93,75
2354,93,75
2355,93,75
2356,93,75
2357,93,75
2358,93,75
2359,92,75
2360,92,75
2361,92,75
2362,92,75
2363,92,75
2364,92,75
2365,92,75
2366,92,75
2367,92,75
2368,92,75
2369,92,75
2370,92,75
2371,92,75
2372,92,75
2373,92,75
2374,92,75
2375,92,75
2376,92,75
2377,92,75
2378,92,75
2379,92,75
2380,92,75
2381,92,75
2382,92,75
2383,92,75
2384,92,75
2385,92,75
2386,92,75
2387,92,75
2388,92,75
2389,92,75
2390,92,75
2391,92,75
2392,92,75
2393,92,75
2394,92,75
2395,92,75
2396,92,75
2397,92,75
2398,92,75
2399,92,75
2400,92,75
2401,92,75
2402,92,75
2403,91,75
2404,91,75
2405,91,75
2406,91,75
2407,91,75
2408,91,75
2409,91,75
2410,91,75
2411,91,75
2412,91,75
2413,91,75
2414,91,75
2415,91,75
2416,91,75
2417,91,75
2418,91,75
2419,91,75
2420,91,75
2421,91,75
2422,91,75
2423,90,75
2424,90,75
2425,90,75
2426,90,75
2427,90,75
2428,90,75
2429,90,75
2430,90,75
2431,90,75
2432,90,75
2433,90,75
2434,90,75
2435,90,75
2436,90,75
2437,90,75
2438,90,75
2439,90,75
2440,90,75
2441,90,75
2442,90,75
2443,90,75
2444,90,75
2445,90,75
2446,90,75
2447,90,75
2448,90,75
2449,90,75
2450,90,75
2451,90,75
2452,90,75
2453,90,75
2454,90,75
2455,90,75
2456,90,75
2457,90,75
2458,90,75
2459,90,75
2460,90,75
2461,90,75
2462,90,75
2463,90,75
2464,90,75
2465,90,75
2466,90,75
2467,90,75
2468,90,75
2469,90,75
2470,90,75
2471,90,75
2472,90,75
2473,90,75
2474,90,75
2475,90,75
2476,90,75
2477,90,75
2478,90,75
2479,89,75
2480,89,75
2481,89,75
2482,89,75
2483,89,75
2484,89,75
2485,89,75
2486,89,75
2487,89,75
2488,89,75
2489,89,75
2490,89,75
2491,89,75
2492,89,75
2493,89,75
2494,89,75
2495,89,75
2496,89,75
2497,89,75
2498,89,75
2499,89,75
2500,89,75
2501,89,75
2502,89,75
2503,89,75
2504,89,75
2505,89,75
2506,89,75
2507,89,75
2508,89,75
2509,89,75
2510,89,75
2511,89,75
2512,89,75
2513,89,75
2514,89,75
2515,89,75
2516,89,75
2517,89,75
2518,89,75
2519,89,75
2520,89,75
2521,89,75
2522,89,75
2523,89,75
2524,89,75
2525,89,75
2526,89,75
2527,89,75
2528,89,75
2529,89,75
2530,89,75
2531,89,75
2532,89,75
2533,89,75
2534,89,75
2535,89,75
2536,89,75
2537,89,75
2538,89,75
2539,89,75
2540,89,75
2541,89,75
2542,89,75
2543,89,75
2544,89,75
2545,89,75
2546,89,75
2547,89,75
2548,89,75
2549,89,75
2550,89,75
2551,89,75
2552,89,75
2553,89,75
2554,89,75
2555,89,75
2556,89,75
2557,89,75
2558,89,75
2559,89,75
2560,89,75
2561,89,75
2562,89,75
2563,89,75
2564,89,75
2565,89,75
2566,89,75
2567,89,75
2568,89,75
2569,89,75
2570,89,75
2571,89,75
2572,89,75
2573,89,75
2574,89,75
2575,89,75
2576,89,75
2577,89,75
2578,89,75
2579,89,75
2580,89,75
2581,89,75
2582,89,75
2583,89,75
2584,89,75
2585,89,75
2586,89,75
2587,89,75
2588,89,75
2589,89,75
2590,89,75
2591,89,75
2592,89,75
2593,89,75
2594,89,75
2595,89,75
2596,89,75
2597,89,75
2598,89,75
2599,89,75
2600,89,75
2601,89,75
2602,89,75
2603,89,75
2604,89,75
2605,89,75
2606,89,75
2607,89,75
2608,89,75
2609,89,75
2610,89,75
2611,89,75
2612,89,75
2613,89,75
2614,89,75
2615,89,75
2616,89,75
2617,89,75
2618,89,74
2619,89,74
2620,89,74
2621,89,74
2622,89,74
2623,89,74
2624,89,74
2625,89,74
2626,89,74
2627,89,74
2628,89,74
2629,89,74
2630,89,74
2631,89,74
2632,89,74
2633,89,74
2634,89,74
2635,89,74
2636,89,74
2637,89,74
2638,89,74
2639,89,74
2640,89,74
2641,89,74
2642,89,74
2643,89,74
2644,89,74
2645,89,74
2646,89,74
2647,89,74
2648,89,74
2649,89,74
2650,89,74
2651,89,74
2652,89,74
2653,89,74
2654,89,74
2655,89,74
2656,89,74
2657,89,74
2658,89,74
2659,89,74
2660,89,74
2661,89,74
2662,89,74
2663,89,74
2664,89,74
2665,89,74
2666,89,74
2667,89,74
2668,89,74
2669,89,74
2670,89,74
2671,89,74
2672,89,74
2673,89,74
2674,89,74
2675,89,74
2676,89,74
2677,89,74
2678,89,74
2679,89,74
2680,89,74
2681,89,74
2682,89,74
2683,89,74
2684,89,74
2685,89,74
2686,89,74
2687,89,74
2688,89,74
2689,89,74
2690,89,74
2691,89,74
2692,89,74
2693,89,74
2694,89,74
2695,89,74
2696,89,74
2697,89,74
2698,89,74
2699,89,74
2700,89,74
2701,89,74
2702,89,74
2703,89,74
2704,89,74
2705,89,74
2706,89,74
2707,89,74
2708,89,74
2709,89,74
2710,89,74
2711,89,74
2712,89,74
2713,89,74
2714,89,74
2715,89,74
2716,89,74
2717,89,74
2718,89,74
2719,89,74
2720,89,74
2721,89,74
2722,89,74
2723,89,74
2724,89,74
2725,89,74
2726,89,74
2727,89,74
2728,89,74
2729,89,74
2730,89,74
2731,89,74
2732,89,74
2733,89,74
2734,89,74
2735,89,74
2736,89,74
2737,89,74
2738,89,74
2739,89,74
2740,89,74
2741,89,74
2742,89,74
2743,89,74
2744,89,74
2745,89,74
2746,89,74
2747,89,74
2748,89,74
2749,89,74
2750,89,74
2751,89,74
2752,89,74
2753,89,74
2754,89,74
2755,89,74
2756,89,74
2757,89,74
2758,89,74
2759,89,74
2760,89,74
2761,89,74
2762,89,74
2763,89,74
2764,89,74
2765,89,74
2766,89,74
2767,89,74
2768,89,74
2769,89,74
2770,89,74
2771,89,74
2772,89,74
2773,89,74
2774,89,74
2775,89,74
2776,89,74
2777,89,74
2778,89,74
2779,89,74
2780,89,74
2781,89,74
2782,89,74
2783,89,74
2784,89,74
2785,89,74
2786,89,74
2787,89,74
2788,89,74
2789,89,74
2790,89,74
2791,89,74
2792,89,74
2793,89,74
2794,89,74
2795,89,74
2796,89,74
2797,89,74
2798,89,74
2799,89,74
2800,89,74
2801,89,74
2802,89,74
2803,89,74
2804,89,74
2805,89,74
2806,89,74
2807,89,74
2808,89,74
2809,89,74
2810,89,74
2811,89,74
2812,89,74
2813,89,74
2814,89,74
2815,89,74
2816,89,74
2817,89,74
2818,89,74
2819,89,74
2820,89,74
2821,89,74
2822,89,74
2823,89,74
2824,89,74
2825,89,74
2826,89,74
2827,89,74
2828,89,74
2829,89,74
2830,89,74
2831,89,74
2832,89,74
2833,89,74
2834,89,74
2835,89,74
2836,89,74
2837,89,74
2838,89,74
2839,89,74
2840,89,74
2841,89,74
2842,89,74
2843,89,74
2844,89,74
2845,89,74
2846,89,74
2847,89,74
2848,89,74
2849,89,74
2850,89,74
2851,89,74
2852,89,74
2853,89,74
2854,89,74
2855,89,73
2856,89,73
2857,89,73
2858,89,73
2859,89,73
2860,89,73
2861,89,73
2862,89,73
2863,89,73
2864,89,73
2865,89,73
2866,89,73
2867,89,73
2868,89,73
2869,89,73
2870,89,73
2871,89,73
2872,89,73
2873,89,73
2874,89,73
2875,89,73
2876,89,73
2877,89,73
2878,89,73
2879,89,73
2880,89,73
2881,89,73
2882,89,73
2883,89,73
2884,89,73
2885,89,73
2886,89,73
2887,88,73
2888,88,73
2889,88,73
2890,88,73
2891,88,73
2892,88,73
2893,88,73
2894,88,73
2895,88,73
2896,88,73
2897,88,73
2898,88,73
2899,88,73
2900,88,73
2901,88,73
2902,88,73
2903,88,73
2904,88,73
2905,88,73
2906,88,73
2907,88,73
2908,88,73
2909,88,73
2910,88,73
2911,88,73
2912,88,73
2913,88,73
2914,88,73
2915,88,73
2916,88,73
2917,88,73
2918,88,73
2919,88,73
2920,88,73
2921,88,73
2922,88,73
2923,88,73
2924,88,73
2925,88,73
2926,88,73
2927,88,73
2928,88,73
2929,88,73
2930,88,73
2931,88,73
2932,88,73
2933,88,73
2934,88,73
2935,88,73
2936,88,73
2937,88,73
2938,88,73
2939,88,73
2940,88,73
2941,88,73
2942,88,73
2943,88,73
2944,88,73
2945,88,73
2946,88,73
2947,88,73
2948,88,73
2949,88,73
2950,88,73
2951,88,73
2952,88,73
2953,88,73
2954,88,73
2955,88,73
2956,88,73
2957,88,73
2958,88,73
2959,88,73
2960,88,73
2961,88,73
2962,88,73
2963,88,73
2964,88,73
2965,88,73
2966,88,73
2967,88,73
2968,88,73
2969,88,73
2970,88,73
2971,88,73
2972,88,73
2973,88,73
2974,88,73
2975,88,73
2976,88,73
2977,88,73
2978,88,73
2979,88,73
2980,88,73
2981,88,73
2982,88,73
2983,88,73
2984,88,73
2985,88,73
2986,88,73
2987,88,73
2988,88,73
2989,88,73
2990,88,73
2991,88,73
2992,88,73
2993,88,73
2994,88,73
2995,88,73
2996,88,73
2997,88,73
2998,88,73
2999,88,73
3000,88,73
3001,88,73
3002,88,73
3003,88,73
3004,88,73
3005,88,73
3006,88,73
3007,88,73
3008,88,73
3009,88,73
3010,88,73
3011,88,73
3012,88,73
3013,88,73
3014,88,73
3015,88,73
3016,88,73
3017,88,73
3018,88,73
3019,88,73
3020,88,73
3021,88,73
3022,88,73
3023,88,73
3024,88,73
3025,88,73
3026,88,73
3027,88,73
3028,88,73
3029,88,73
3030,88,73
3031,88,73
3032,88,73
3033,88,73
3034,88,73
3035,88,73
3036,88,73
3037,88,73
3038,88,73
3039,88,73
3040,88,73
3041,88,73
3042,88,73
3043,88,73
3044,88,73
3045,88,73
3046,88,73
3047,88,73
3048,88,73
3049,88,73
3050,88,73
3051,88,73
3052,88,73
3053,88,73
3054,88,73
3055,88,73
3056,88,73
3057,88,73
3058,88,73
3059,88,73
3060,88,73
3061,88,73
3062,88,73
3063,88,73
3064,88,73
3065,88,73
3066,88,73
3067,88,73
3068,88,73
3069,88,73
3070,88,73
3071,88,73
3072,88,73
3073,88,73
3074,88,73
3075,88,73
3076,88,73
3077,88,73
3078,88,73
3079,88,73
3080,88,73
3081,88,73
3082,88,73
3083,88,73
3084,88,73
3085,88,73
3086,88,73
3087,88,73
3088,88,73
3089,88,73
3090,88,73
3091,88,73
3092,88,73
3093,88,73
3094,88,73
3095,88,73
3096,88,73
3097,88,73
3098,88,73
3099,88,73
3100,88,73
3101,88,73
3102,88,73
3103,88,73
3104,88,73
3105,88,73
3106,88,73
3107,88,73
3108,88,73
3109,88,73
3110,88,73
3111,88,73
3112,88,73
3113,88,73
3114,88,73
3115,88,73
3116,88,73
3117,88,73
3118,88,73
3119,88,73
3120,88,73
3121,88,73
3122,88,73
3123,88,73
3124,88,73
3125,88,73
3126,88,73
3127,88,73
3128,88,73
3129,88,73
3130,88,73
3131,88,73
3132,88,73
3133,88,73
3134,88,73
3135,88,73
3136,88,73
3137,88,73
3138,88,73
3139,88,73
3140,88,73
3141,88,73
3142,88,73
3143,88,73
3144,88,73
3145,88,73
3146,88,73
3147,88,73
3148,88,73
3149,88,73
3150,88,73
3151,88,73
3152,88,73
3153,88,73
3154,88,73
3155,88,73
3156,88,73
3157,88,73
3158,88,73
3159,88,73
3160,88,73
3161,88,73
3162,88,73
3163,87,73
3164,87,73
3165,87,73
3166,87,73
3167,87,73
3168,87,73
3169,87,73
3170,87,73
3171,87,73
3172,87,73
3173,87,73
3174,87,73
3175,87,73
3176,87,73
3177,87,73
3178,87,73
3179,87,73
3180,87,73
3181,87,73
3182,87,73
3183,87,73
3184,87,73
3185,87,73
3186,87,73
3187,87,73
3188,87,73
3189,87,73
3190,87,73
3191,87,73
3192,87,73
3193,87,73
3194,87,73
3195,87,73
3196,87,73
3197,87,73
3198,87,73
3199,87,73
3200,87,73
3201,87,73
3202,87,73
3203,87,73
3204,87,73
3205,87,73
3206,87,73
3207,87,73
3208,87,73
3209,87,73
3210,87,73
3211,87,73
3212,87,73
3213,87,73
3214,87,72
3215,87,72
3216,87,72
3217,87,72
3218,87,72
3219,87,72
3220,87,72
3221,87,72
3222,87,72
3223,87,72
3224,87,72
3225,87,72
3226,87,72
3227,87,72
3228,87,72
3229,87,72
3230,87,72
3231,87,72
3232,87,72
3233,87,72
3234,87,72
3235,87,72
3236,87,72
3237,87,72
3238,87,72
3239,87,72
3240,87,72
3241,87,72
3242,87,72
3243,87,72
3244,87,72
3245,87,72
3246,87,72
3247,87,72
3248,87,72
3249,87,72
3250,87,72
3251,87,72
3252,87,72
3253,87,72
3254,87,72
3255,87,72
3256,87,72
3257,87,72
3258,87,72
3259,87,72
3260,87,72
3261,87,72
3262,87,72
3263,87,72
3264,87,72
3265,87,72
3266,87,72
3267,87,72
3268,87,72
3269,87,72
3270,87,72
3271,87,72
3272,87,72
3273,87,72
3274,87,72
3275,87,72
3276,87,72
3277,87,72
3278,87,72
3279,87,72
3280,87,72
3281,87,72
3282,87,72
3283,87,72
3284,87,72
3285,87,72
3286,87,72
3287,87,72
3288,87,72
3289,87,72
3290,87,72
3291,87,72
3292,87,72
3293,87,72
3294,87,72
3295,87,72
3296,87,72
3297,87,72
3298,87,72
3299,87,72
3300,87,72
3301,87,72
3302,87,72
3303,87,72
3304,87,72
3305,87,72
3306,87,72
3307,87,72
3308,87,72
3309,87,72
3310,87,72
3311,87,72
3312,87,72
3313,87,72
3314,87,72
3315,87,72
3316,87,72
3317,87,72
3318,87,72
3319,87,72
3320,87,72
3321,87,72
3322,87,72
3323,87,72
3324,87,72
3325,87,72
3326,87,72
3327,87,72
3328,87,72
3329,87,72
3330,87,72
3331,87,72
3332,86,72
3333,86,72
3334,86,72
3335,86,72
3336,86,72
3337,86,72
3338,86,72
3339,86,72
3340,86,72
3341,86,72
3342,86,72
3343,86,72
3344,86,72
3345,86,72
3346,86,72
3347,86,72
3348,86,72
3349,86,72
3350,86,72
3351,86,72
3352,86,72
3353,86,72
3354,86,72
3355,86,72
3356,86,72
3357,86,72
3358,86,72
3359,86,72
3360,86,72
3361,86,72
3362,86,72
3363,86,72
3364,86,72
3365,86,72
3366,86,72
3367,86,72
3368,86,72
3369,86,72
3370,86,72
3371,86,72
3372,86,72
3373,86,72
3374,86,72
3375,86,72
3376,86,72
3377,86,72
3378,86,72
3379,86,72
3380,86,72
3381,86,72
3382,86,72
3383,86,72
3384,86,72
3385,86,72
3386,86,72
3387,86,72
3388,86,72
3389,86,72
3390,86,72
3391,86,72
3392,86,72
3393,86,72
3394,86,72
3395,86,72
3396,86,72
3397,86,72
3398,86,72
3399,86,72
3400,86,72
3401,86,72
3402,86,72
3403,86,72
3404,86,72
3405,86,72
3406,86,72
3407,86,72
3408,86,72
3409,86,72
3410,86,72
3411,86,72
3412,86,72
3413,86,72
3414,86,72
3415,86,72
3416,86,72
3417,86,72
3418,86,72
3419,86,72
3420,86,72
3421,86,72
3422,86,72
3423,86,72
3424,86,72
3425,86,72
3426,86,72
3427,86,72
3428,86,72
3429,86,72
3430,86,72
3431,86,72
3432,86,72
3433,86,72
3434,86,72
3435,86,72
3436,86,72
3437,86,72
3438,86,72
3439,86,72
3440,86,72
3441,86,72
3442,86,72
3443,86,72
3444,86,72
3445,86,72
3446,86,72
3447,86,72
3448,86,72
3449,86,72
3450,86,72
3451,86,72
3452,86,72
3453,86,72
3454,86,72
3455,86,72
3456,86,72
3457,86,72
3458,86,72
3459,86,72
3460,86,72
3461,86,72
3462,86,72
3463,86,72
3464,86,72
3465,86,72
3466,86,72
3467,86,72
3468,86,72
3469,86,72
3470,86,72
3471,86,72
3472,86,72
3473,86,72
3474,86,72
3475,86,72
3476,86,72
3477,86,72
3478,86,72
3479,86,72
3480,86,72
3481,86,72
3482,86,72
3483,86,72
3484,86,72
3485,86,72
3486,86,72
3487,86,72
3488,86,72
3489,86,72
3490,86,72
3491,86,72
3492,86,72
3493,86,72
3494,86,72
3495,86,72
3496,86,72
3497,86,72
3498,86,72
3499,86,72
3500,86,72
3501,86,72
3502,86,72
3503,86,72
3504,86,72
3505,86,72
3506,86,72
3507,86,72
3508,86,72
3509,86,72
3510,86,72
3511,86,72
3512,86,72
3513,86,72
3514,86,72
3515,86,72
3516,86,72
3517,86,72
3518,86,72
3519,86,72
3520,86,72
3521,86,72
3522,86,72
3523,86,72
3524,86,72
3525,86,72
3526,86,72
3527,86,72
3528,86,72
3529,86,72
3530,86,72
3531,86,72
3532,86,72
3533,86,72
3534,86,72
3535,86,72
3536,86,72
3537,86,72
3538,86,72
3539,86,72
3540,86,72
3541,86,72
3542,86,72
3543,86,72
3544,86,72
3545,86,72
3546,86,72
3547,86,72
3548,86,72
3549,86,72
3550,86,72
3551,86,72
3552,86,72
3553,86,72
3554,86,72
3555,86,72
3556,86,72
3557,86,72
3558,86,72
3559,86,72
3560,86,72
3561,86,72
3562,86,72
3563,86,72
3564,86,72
3565,86,72
3566,86,72
3567,86,72
3568,86,72
3569,86,72
3570,86,72
3571,86,72
3572,86,72
3573,86,72
3574,86,72
3575,86,72
3576,86,72
3577,86,72
3578,86,72
3579,86,72
3580,86,72
3581,86,72
3582,86,72
3583,86,72
3584,86,72
3585,86,72
3586,86,72
3587,86,72
3588,86,72
3589,86,72
3590,86,72
3591,86,72
3592,86,72
3593,86,72
3594,86,72
3595,86,72
3596,86,72
3597,86,72
3598,86,72
3599,86,72
3600,86,72
3601,86,72
3602,86,72
3603,86,72
3604,86,72
3605,86,72
3606,86,72
3607,86,72
3608,86,72
3609,86,72
3610,86,72
3611,86,72
3612,86,72
3613,86,72
3614,86,72
3615,86,72
3616,86,72
3617,86,72
3618,86,72
3619,86,72
3620,86,72
3621,86,72
3622,86,72
3623,86,72
3624,86,72
3625,86,72
3626,86,72
3627,86,72
3628,86,72
3629,86,72
3630,86,72
3631,86,72
3632,86,72
3633,86,72
3634,86,72
3635,86,72
3636,86,72
3637,86,72
3638,86,72
3639,86,72
3640,86,72
3641,86,72
3642,86,72
3643,86,72
3644,86,72
3645,86,72
3646,86,72
3647,86,72
3648,86,72
3649,86,72
3650,86,72
3651,86,72
3652,86,72
3653,86,72
3654,86,72
3655,86,72
3656,86,72
3657,86,72
3658,86,72
3659,86,72
3660,86,72
3661,86,72
3662,86,72
3663,86,72
3664,86,72
3665,86,72
3666,86,72
3667,86,72
3668,86,72
3669,86,72
3670,86,72
3671,86,72
3672,86,72
3673,86,72
3674,86,72
3675,86,72
3676,86,72
3677,86,72
3678,86,72
3679,86,72
3680,86,72
3681,86,72
3682,86,72
3683,86,72
3684,86,72
3685,86,72
3686,86,72
3687,86,72
3688,86,72
3689,86,72
3690,86,72
3691,86,72
3692,86,72
3693,86,72
3694,86,72
3695,86,72
3696,86,72
3697,86,72
3698,86,72
3699,86,72
3700,86,72
3701,86,72
3702,86,72
3703,86,72
3704,86,72
3705,86,72
3706,86,72
3707,86,72
3708,86,72
3709,86,72
3710,86,72
3711,86,72
3712,86,72
3713,86,72
3714,86,72
3715,86,72
3716,86,72
3717,86,72
3718,86,72
3719,86,72
3720,86,72
3721,86,72
3722,86,72
3723,86,72
3724,86,72
3725,86,72
3726,86,72
3727,86,72
3728,86,72
3729,86,72
3730,86,72
3731,86,72
3732,86,72
3733,86,72
3734,86,72
3735,86,72
3736,86,72
3737,86,72
3738,86,72
3739,86,72
3740,86,72
3741,86,72
3742,86,72
3743,86,72
3744,86,72
3745,86,72
3746,86,72
3747,86,72
3748,86,72
3749,86,72
3750,86,72
3751,86,72
3752,86,72
3753,86,72
3754,86,72
3755,86,72
3756,86,72
3757,86,72
3758,86,72
3759,86,72
3760,86,72
3761,86,72
3762,86,72
3763,86,72
3764,86,72
3765,86,72
3766,86,72
3767,86,72
3768,86,72
3769,86,72
3770,86,72
3771,85,72
3772,85,72
3773,85,72
3774,85,72
3775,85,72
3776,85,72
3777,85,72
3778,85,72
3779,85,72
3780,85,72
3781,85,72
3782,85,72
3783,85,72
3784,85,72
3785,85,72
3786,85,72
3787,85,72
3788,85,72
3789,85,72
3790,85,72
3791,85,72
3792,85,72
3793,85,72
3794,85,72
3795,85,72
3796,85,72
3797,85,72
3798,85,72
3799,85,72
3800,85,72
3801,85,72
3802,85,72
3803,85,72
3804,85,72
3805,85,72
3806,85,72
3807,85,72
3808,85,72
3809,85,72
3810,85,72
3811,85,72
3812,85,72
3813,85,72
3814,85,72
3815,85,72
3816,85,72
3817,85,72
3818,85,72
3819,85,72
3820,85,72
3821,85,72
3822,85,72
3823,85,72
3824,85,72
3825,85,72
3826,85,72
3827,85,72
3828,85,72
3829,85,72
3830,85,72
3831,85,72
3832,85,72
3833,85,72
3834,85,72
3835,85,72
3836,85,72
3837,85,72
3838,85,72
3839,85,72
3840,85,72
3841,85,72
3842,85,72
3843,85,72
3844,85,72
3845,85,72
3846,85,72
3847,85,72
3848,85,72
3849,85,72
3850,85,72
3851,85,72
3852,85,72
3853,85,72
3854,85,72
3855,85,72
3856,85,72
3857,85,72
3858,85,72
3859,85,72
3860,85,72
3861,85,72
3862,85,72
3863,85,72
3864,85,72
3865,85,72
3866,85,72
3867,85,72
3868,85,72
3869,85,72
3870,85,72
3871,85,72
3872,85,72
3873,85,72
3874,85,72
3875,85,72
3876,85,72
3877,85,72
3878,85,72
3879,85,72
3880,85,72
3881,85,72
3882,85,72
3883,85,72
3884,85,72
3885,85,72
3886,85,71
3887,85,71
3888,85,71
3889,85,71
3890,85,71
3891,85,71
3892,85,71
3893,85,71
3894,85,71
3895,85,71
3896,85,71
3897,85,71
3898,85,71
3899,85,71
3900,85,71
3901,85,71
3902,85,71
3903,85,71
3904,85,71
3905,85,71
3906,85,71
3907,85,71
3908,85,71
3909,85,71
3910,85,71
3911,85,71
3912,85,71
3913,85,71
3914,85,71
3915,85,71
3916,85,71
3917,85,71
3918,85,71
3919,85,71
3920,85,71
3921,85,71
3922,85,71
3923,85,71
3924,85,71
3925,85,71
3926,85,71
3927,85,71
3928,85,71
3929,85,71
3930,85,71
3931,85,71
3932,85,71
3933,85,71
3934,85,71
3935,85,71
3936,85,71
3937,85,71
3938,85,71
3939,85,71
3940,84,71
3941,84,71
3942,84,71
3943,84,71
3944,84,71
3945,84,71
3946,84,71
3947,84,71
3948,84,71
3949,84,71
3950,84,71
3951,84,71
3952,84,71
3953,84,71
3954,84,71
3955,84,71
3956,84,71
3957,84,71
3958,84,71
3959,84,71
3960,84,71
3961,84,71
3962,84,71
3963,84,71
3964,84,71
3965,84,71
3966,84,71
3967,84,71
3968,84,71
3969,84,71
3970,84,71
3971,84,71
3972,84,71
3973,84,71
3974,84,71
3975,84,71
3976,84,71
3977,84,71
3978,84,71
3979,84,71
3980,84,71
3981,84,71
3982,84,71
3983,84,71
3984,84,71
3985,84,71
3986,84,71
3987,84,71
3988,84,71
3989,84,71
3990,84,71
3991,84,71
3992,84,71
3993,84,71
3994,84,71
3995,84,71
3996,84,71
3997,84,71
3998,84,71
3999,84,71
4000,84,71
4001,84,71
4002,84,71
4003,84,71
4004,84,71
4005,84,71
4006,84,71
4007,84,71
4008,84,71
4009,84,71
4010,84,71
4011,84,71
4012,84,71
4013,84,71
4014,84,71
4015,84,71
4016,84,71
4017,84,71
4018,84,71
4019,84,71
4020,84,71
4021,84,71
4022,84,71
4023,84,71
4024,84,71
4025,84,71
4026,84,71
4027,84,71
4028,84,71
4029,84,71
4030,84,71
4031,84,71
4032,84,71
4033,84,71
4034,84,71
4035,84,71
4036,84,71
4037,84,71
4038,84,71
4039,84,71
4040,84,71
4041,84,71
4042,84,71
4043,84,71
4044,84,71
4045,84,71
4046,84,71
4047,84,71
4048,84,71
4049,84,71
4050,84,71
4051,84,71
4052,84,71
4053,84,71
4054,84,71
4055,84,71
4056,84,71
4057,84,71
4058,84,71
4059,84,71
4060,84,71
4061,84,71
4062,84,71
4063,84,71
4064,84,71
4065,84,71
4066,84,71
4067,84,71
4068,84,71
4069,84,71
4070,84,71
4071,84,71
4072,84,71
4073,84,71
4074,84,71
4075,84,71
4076,84,71
4077,84,71
4078,84,71
4079,84,71
4080,84,71
4081,84,71
4082,84,71
4083,84,71
4084,84,71
4085,84,71
4086,84,71
4087,84,71
4088,84,71
4089,84,71
4090,84,71
4091,84,71
4092,84,71
4093,84,71
4094,84,71
4095,84,71
4096,84,71
4097,84,71
4098,84,71
4099,84,71
4100,84,71
4101,84,71
4102,84,71
4103,84,71
4104,84,71
4105,84,71
4106,84,71
4107,84,71
4108,84,71
4109,84,71
4110,84,71
4111,84,71
4112,84,71
4113,84,71
4114,84,71
4115,84,71
4116,84,71
4117,84,71
4118,84,71
4119,84,71
4120,84,71
4121,84,71
4122,84,71
4123,84,71
4124,84,71
4125,84,71
4126,84,71
4127,84,71
4128,84,71
4129,84,71
4130,84,71
4131,84,71
4132,84,71
4133,84,71
4134,84,71
4135,84,71
4136,84,71
4137,84,71
