step,herd prey,solo prey
2140,109,89
2141,109,89
2142,109,89
2143,109,89
2144,109,89
2145,109,89
2146,109,89
2147,109,89
2148,108,89
2149,108,89
2150,108,89
2151,108,89
2152,108,89
2153,108,89
2154,108,89
2155,108,89
2156,108,89
2157,108,89
2158,108,89
2159,108,89
2160,108,89
2161,108,89
2162,108,89
2163,108,89
2164,108,89
2165,108,89
2166,108,89
2167,108,89
2168,108,89
2169,108,89
2170,108,89
2171,108,89
2172,108,89
2173,108,89
2174,108,89
2175,108,89
2176,108,89
2177,108,89
2178,108,89
2179,108,89
2180,108,89
2181,108,89
2182,108,89
2183,108,89
2184,108,89
2185,108,89
2186,108,89
2187,108,89
2188,108,89
2189,108,89
2190,108,89
2191,108,89
2192,108,89
2193,108,89
2194,108,89
2195,108,89
2196,108,89
2197,108,89
2198,108,89
2199,108,89
2200,108,89
2201,108,89
2202,108,89
2203,108,89
2204,108,89
2205,108,89
2206,108,89
2207,108,89
2208,108,89
2209,108,89
2210,108,89
2211,108,89
2212,108,89
2213,108,89
2214,108,89
2215,108,89
2216,108,89
2217,108,88
2218,108,88
2219,108,88
2220,108,88
2221,108,88
2222,108,88
2223,108,88
2224,108,88
2225,108,88
2226,108,88
2227,108,88
2228,108,88
2229,108,88
2230,108,88
2231,108,88
2232,108,88
2233,108,88
2234,108,88
2235,108,88
2236,108,88
2237,108,88
2238,108,88
2239,108,88
2240,108,88
2241,108,88
2242,108,88
2243,108,88
2244,108,88
2245,108,88
2246,108,88
2247,108,88
2248,108,88
2249,108,88
2250,108,88
2251,108,88
2252,108,88
2253,108,88
2254,108,88
2255,108,88
2256,108,88
2257,108,88
2258,108,88
2259,108,88
2260,108,88
2261,108,88
2262,108,88
2263,108,88
2264,108,88
2265,108,88
2266,108,88
2267,108,88
2268,108,88
2269,108,88
2270,108,88
2271,108,88
2272,108,88
2273,108,88
2274,108,88
2275,108,88
2276,108,88
2277,108,88
2278,108,88
2279,108,88
2280,108,88
2281,108,88
2282,108,88
2283,108,88
2284,108,88
2285,108,88
2286,108,88
2287,108,88
2288,108,88
2289,108,88
2290,108,88
2291,108,88
2292,108,88
2293,108,88
2294,108,88
2295,108,88
2296,108,88
2297,108,88
2298,108,88
2299,108,88
2300,108,88
2301,108,88
2302,108,88
2303,108,88
2304,108,88
2305,108,88
2306,108,88
2307,108,88
2308,108,88
2309,108,88
2310,108,88
2311,108,88
2312,108,88
2313,108,88
2314,108,88
2315,108,88
2316,108,88
2317,108,88
2318,108,88
2319,108,88
2320,108,88
2321,108,88
2322,108,88
2323,108,88
2324,108,88
2325,108,88
2326,108,88
2327,108,88
2328,108,88
2329,108,88
2330,108,88
2331,108,88
2332,108,88
2333,108,88
2334,108,88
2335,108,88
2336,108,88
2337,108,88
2338,108,88
2339,108,88
2340,108,88
2341,108,88
2342,108,88
2343,108,88
2344,108,88
2345,108,88
2346,108,88
2347,108,88
2348,108,88
2349,108,88
2350,108,88
2351,108,88
2352,108,88
2353,108,88
2354,108,88
2355,108,88
2356,108,88
2357,108,88
2358,108,88
2359,108,88
2360,108,88
2361,108,88
2362,108,88
2363,108,88
2364,108,88
2365,108,88
2366,108,88
2367,108,88
2368,108,88
2369,108,88
2370,108,88
2371,108,88
2372,108,88
2373,108,87
2374,108,87
2375,108,87
2376,108,87
2377,108,87
2378,108,87
2379,108,87
2380,108,87
2381,108,87
2382,108,87
2383,108,87
2384,108,87
2385,108,87
2386,108,87
2387,108,87
2388,108,87
2389,108,87
2390,108,87
2391,108,87
2392,108,87
2393,108,87
2394,108,87
2395,108,87
2396,108,87
2397,108,87
2398,108,87
2399,108,87
2400,108,87
2401,108,87
2402,108,87
2403,108,87
2404,108,87
2405,108,87
2406,108,87
2407,108,87
2408,108,87
2409,108,86
2410,108,86
2411,108,86
2412,108,86
2413,108,86
2414,108,86
2415,108,86
2416,108,86
2417,108,86
2418,108,86
2419,108,86
2420,108,86
2421,108,86
2422,108,86
2423,108,86
2424,108,86
2425,108,86
2426,108,86
2427,108,86
2428,108,86
2429,108,86
2430,108,86
2431,108,86
2432,108,86
2433,108,86
2434,108,86
2435,108,86
2436,108,86
2437,108,86
2438,108,86
2439,107,86
2440,107,86
2441,107,86
2442,107,86
2443,107,86
2444,107,86
2445,107,86
2446,107,86
2447,107,86
2448,107,86
2449,107,86
2450,107,86
2451,107,86
2452,107,86
2453,107,86
2454,107,86
2455,107,86
2456,107,86
2457,107,86
2458,107,86
2459,107,86
2460,107,86
2461,107,86
2462,107,86
2463,107,86
2464,107,86
2465,107,86
2466,107,86
2467,107,86
2468,107,86
2469,107,86
2470,107,86
2471,107,86
2472,107,85
2473,107,85
2474,107,85
2475,107,85
2476,107,85
2477,107,85
2478,107,85
2479,107,85
2480,107,85
2481,107,85
2482,107,85
2483,107,85
2484,107,85
2485,107,85
2486,107,85
2487,107,85
2488,107,85
2489,107,85
2490,107,85
2491,107,85
2492,107,85
2493,107,85
2494,107,85
2495,107,85
2496,107,85
2497,107,85
2498,107,85
2499,107,85
2500,107,85
2501,107,85
2502,107,85
2503,107,85
2504,107,85
2505,107,85
2506,107,85
2507,107,85
2508,107,84
2509,107,84
2510,107,84
2511,107,84
2512,107,84
2513,107,84
2514,107,84
2515,107,84
2516,107,84
2517,107,84
2518,107,84
2519,107,84
2520,107,84
2521,107,84
2522,107,84
2523,107,84
2524,107,84
2525,107,84
2526,107,84
2527,107,84
2528,107,84
2529,107,84
2530,107,84
2531,107,84
2532,107,84
2533,107,84
2534,107,84
2535,107,84
2536,107,84
2537,107,84
2538,107,84
2539,107,84
2540,107,84
2541,107,84
2542,107,84
2543,107,84
2544,107,84
2545,107,84
2546,107,84
2547,107,84
2548,107,84
2549,107,84
2550,107,84
2551,107,84
2552,107,84
2553,107,84
2554,107,84
2555,107,84
2556,107,84
2557,107,84
2558,107,84
2559,107,84
2560,107,84
2561,107,84
2562,107,84
2563,107,84
2564,107,84
2565,107,84
2566,107,84
2567,107,84
2568,107,84
2569,107,84
2570,107,84
2571,107,84
2572,107,84
2573,107,84
2574,107,84
2575,107,84
2576,107,84
2577,107,84
2578,107,84
2579,107,84
2580,107,84
2581,107,84
2582,107,84
2583,107,84
2584,106,84
2585,106,84
2586,106,84
2587,105,84
2588,105,84
2589,105,84
2590,105,84
2591,105,84
2592,105,84
2593,105,84
2594,105,84
2595,105,84
2596,105,84
2597,105,84
2598,105,84
2599,105,84
2600,105,84
2601,105,84
2602,105,84
2603,105,84
2604,105,84
2605,105,84
2606,105,84
2607,105,84
2608,105,84
2609,105,84
2610,105,84
2611,105,84
2612,105,84
2613,105,84
2614,105,84
2615,105,84
2616,105,84
2617,105,84
2618,105,84
2619,105,84
2620,105,84
2621,105,84
2622,105,84
2623,105,84
2624,105,84
2625,105,84
2626,105,84
2627,105,84
2628,105,84
2629,105,84
2630,105,84
2631,105,84
2632,105,84
2633,105,84
2634,105,84
2635,105,84
2636,105,84
2637,105,84
2638,105,84
2639,105,84
2640,105,84
2641,105,84
2642,105,84
2643,105,84
2644,105,84
2645,105,84
2646,105,84
2647,105,84
2648,105,84
2649,105,84
2650,105,84
2651,105,84
2652,105,84
2653,105,84
2654,105,84
2655,105,84
2656,105,84
2657,105,84
2658,105,84
2659,105,84
2660,105,84
2661,105,84
2662,105,84
2663,105,84
2664,105,84
2665,105,84
2666,105,84
2667,105,84
2668,105,84
2669,105,84
2670,105,84
2671,105,84
2672,105,84
2673,105,84
2674,105,84
2675,105,84
2676,105,84
2677,105,84
2678,105,84
2679,105,84
2680,105,84
2681,105,84
2682,105,84
2683,105,84
2684,105,84
2685,105,84
2686,105,84
2687,105,84
2688,105,84
2689,105,84
2690,105,84
2691,105,84
2692,105,84
2693,105,84
2694,105,84
2695,105,84
2696,105,84
2697,104,84
2698,104,84
2699,104,84
2700,104,84
2701,104,84
2702,104,84
2703,104,84
2704,104,84
2705,104,84
2706,104,84
2707,104,84
2708,104,84
2709,104,84
2710,104,84
2711,104,84
2712,104,84
2713,104,84
2714,104,84
2715,104,84
2716,104,84
2717,104,84
2718,104,84
2719,104,84
2720,104,84
2721,104,84
2722,104,84
2723,104,84
2724,104,84
2725,104,84
2726,104,84
2727,104,84
2728,104,84
2729,104,84
2730,104,84
2731,104,84
2732,104,84
2733,104,84
2734,104,84
2735,104,84
2736,104,84
2737,104,84
2738,104,84
2739,104,84
2740,104,84
2741,104,84
2742,104,84
2743,104,84
2744,104,84
2745,104,84
2746,104,84
2747,104,84
2748,104,84
2749,104,84
2750,104,84
2751,104,84
2752,104,84
2753,104,84
2754,104,84
2755,104,84
2756,104,84
2757,104,84
2758,104,84
2759,104,84
2760,104,84
2761,104,84
2762,104,84
2763,104,84
2764,104,84
2765,104,84
2766,104,84
2767,104,84
2768,104,84
2769,104,84
2770,104,84
2771,104,84
2772,104,84
2773,104,84
2774,104,84
2775,104,84
2776,104,84
2777,104,84
2778,104,84
2779,104,84
2780,104,84
2781,104,84
2782,104,84
2783,104,84
2784,104,84
2785,104,84
2786,104,84
2787,104,84
2788,104,84
2789,103,84
2790,103,84
2791,103,84
2792,103,84
2793,103,84
2794,103,84
2795,103,84
2796,103,84
2797,103,84
2798,103,84
2799,103,84
2800,103,84
2801,103,84
2802,103,84
2803,103,84
2804,103,84
2805,103,84
2806,103,84
2807,103,84
2808,103,84
2809,103,84
2810,103,84
2811,103,84
2812,103,84
2813,103,84
2814,103,84
2815,103,84
2816,103,84
2817,103,84
2818,103,84
2819,103,84
2820,103,84
2821,103,84
2822,103,84
2823,103,84
2824,103,84
2825,103,84
2826,103,84
2827,103,84
2828,103,84
2829,103,84
2830,103,84
2831,103,84
2832,103,84
2833,103,84
2834,103,84
2835,103,84
2836,103,84
2837,103,84
2838,103,84
2839,103,84
2840,103,84
2841,103,84
2842,103,84
2843,103,84
2844,103,84
2845,103,84
2846,103,84
2847,103,84
2848,103,84
2849,103,84
2850,103,84
2851,103,84
2852,103,84
2853,103,84
2854,103,84
2855,103,84
2856,103,84
2857,103,84
2858,103,84
2859,103,84
2860,103,84
2861,103,84
2862,103,84
2863,103,84
2864,103,84
2865,103,84
2866,103,84
2867,103,84
2868,103,84
2869,103,84
2870,102,84
2871,102,84
2872,102,84
2873,102,84
2874,102,84
2875,102,84
2876,102,84
2877,102,84
2878,102,84
2879,102,84
2880,102,84
2881,102,84
2882,102,84
2883,102,84
2884,102,84
2885,102,84
2886,102,84
2887,102,84
2888,102,84
2889,102,84
2890,102,84
2891,102,84
2892,102,84
2893,102,84
2894,102,84
2895,102,84
2896,101,84
2897,101,84
2898,101,84
2899,101,84
2900,101,84
2901,101,84
2902,101,84
2903,101,84
2904,101,84
2905,101,84
2906,101,84
2907,101,84
2908,101,84
2909,101,84
2910,101,84
2911,101,84
2912,101,84
2913,101,84
2914,101,84
2915,101,84
2916,101,84
2917,101,84
2918,101,84
2919,101,84
2920,101,84
2921,101,84
2922,101,84
2923,101,84
2924,101,84
2925,101,84
2926,101,84
2927,101,84
2928,100,84
2929,100,84
2930,100,84
2931,100,84
2932,100,84
2933,100,84
2934,100,84
2935,100,84
2936,100,84
2937,100,84
2938,100,84
2939,100,84
2940,100,84
2941,100,84
2942,100,84
2943,100,84
2944,100,84
2945,100,84
2946,100,84
2947,100,84
2948,99,84
2949,98,84
2950,98,84
2951,98,84
2952,98,84
2953,98,84
2954,98,84
2955,98,84
2956,98,84
2957,98,84
2958,98,84
2959,98,84
2960,98,84
2961,98,84
2962,98,84
2963,98,84
2964,98,84
2965,98,84
2966,98,84
2967,98,84
2968,98,84
2969,98,84
2970,98,84
2971,98,84
2972,98,84
2973,98,84
2974,98,84
2975,98,84
2976,98,84
2977,98,84
2978,98,84
2979,98,84
2980,98,84
2981,98,84
2982,98,84
2983,98,84
2984,98,84
2985,98,84
2986,98,84
2987,98,84
2988,98,84
2989,98,84
2990,98,84
2991,98,84
2992,98,84
2993,98,84
2994,98,84
2995,98,84
2996,98,84
2997,98,84
2998,98,84
2999,98,84
3000,98,84
3001,98,84
3002,98,84
3003,98,84
3004,98,84
3005,98,84
3006,98,84
3007,98,84
3008,98,84
3009,98,84
3010,98,84
3011,98,84
3012,98,84
3013,98,84
3014,98,84
3015,98,84
3016,98,84
3017,98,84
3018,98,84
3019,98,84
3020,98,84
3021,98,84
3022,98,84
3023,98,84
3024,98,84
3025,98,84
3026,98,84
3027,98,84
3028,98,84
3029,98,84
3030,98,84
3031,98,84
3032,98,84
3033,98,84
3034,98,84
3035,98,84
3036,98,84
3037,98,84
3038,98,84
3039,98,84
3040,98,84
3041,98,84
3042,98,84
3043,98,84
3044,98,84
3045,98,84
3046,98,84
3047,98,84
3048,98,84
3049,98,84
3050,98,84
3051,98,84
3052,98,84
3053,97,84
3054,97,84
3055,97,84
3056,97,84
3057,97,84
3058,97,84
3059,97,84
3060,97,84
3061,97,84
3062,97,84
3063,97,84
3064,97,84
3065,97,84
3066,97,84
3067,97,84
3068,97,84
3069,97,84
3070,97,84
3071,97,84
3072,97,84
3073,97,84
3074,97,84
3075,97,84
3076,97,84
3077,97,84
3078,97,84
3079,97,84
3080,97,84
3081,97,84
3082,97,84
3083,97,84
3084,97,84
3085,97,84
3086,97,84
3087,97,84
3088,97,84
3089,97,84
3090,97,84
3091,97,84
3092,97,84
3093,97,84
3094,97,84
3095,97,84
3096,97,84
3097,97,84
3098,97,84
3099,97,84
3100,97,84
3101,97,84
3102,97,84
3103,97,84
3104,97,84
3105,97,84
3106,97,84
3107,97,84
3108,97,84
3109,97,84
3110,97,84
3111,97,84
3112,97,84
3113,97,84
3114,97,84
3115,97,84
3116,97,84
3117,97,84
3118,97,84
3119,97,84
3120,96,84
3121,96,84
3122,96,84
3123,96,84
3124,96,84
3125,96,84
3126,96,84
3127,96,84
3128,96,84
3129,96,84
3130,96,84
3131,96,84
3132,96,84
3133,96,84
3134,96,84
3135,96,84
3136,96,84
3137,96,84
3138,96,84
3139,96,84
3140,96,84
3141,96,84
3142,96,84
3143,96,84
3144,96,84
3145,96,84
3146,96,84
3147,96,84
3148,96,84
3149,96,84
3150,96,84
3151,96,84
3152,96,84
3153,96,84
3154,96,84
3155,96,84
3156,96,84
3157,96,84
3158,96,84
3159,96,84
3160,96,84
3161,96,84
3162,96,84
3163,96,84
3164,96,84
3165,96,84
3166,96,84
3167,96,84
3168,96,84
3169,96,84
3170,96,84
3171,96,84
3172,96,84
3173,96,84
3174,96,84
3175,96,84
3176,96,84
3177,96,84
3178,96,84
3179,96,84
3180,96,84
3181,96,84
3182,96,84
3183,96,84
3184,96,84
3185,96,84
3186,96,84
3187,96,84
3188,96,84
3189,96,84
3190,96,84
3191,96,84
3192,96,84
3193,96,84
3194,96,84
3195,96,84
3196,96,84
3197,96,84
3198,96,84
3199,96,84
3200,96,84
3201,96,84
3202,96,84
3203,96,84
3204,96,84
3205,96,84
3206,96,84
3207,96,84
3208,96,84
3209,96,84
3210,96,84
3211,96,84
3212,96,84
3213,96,84
3214,96,84
3215,96,84
3216,96,84
3217,96,84
3218,96,84
3219,96,84
3220,96,84
3221,96,84
3222,96,84
3223,96,84
3224,96,84
3225,95,84
3226,95,84
3227,95,84
3228,95,84
3229,95,84
3230,95,84
3231,95,84
3232,95,84
3233,95,84
3234,95,84
3235,95,84
3236,95,84
3237,95,84
3238,95,84
3239,95,84
3240,95,84
3241,95,84
3242,95,84
3243,95,84
3244,95,84
3245,95,84
3246,95,84
3247,95,84
3248,95,84
3249,95,84
3250,95,84
3251,95,84
3252,95,84
3253,95,84
3254,95,84
3255,95,84
3256,95,84
3257,95,84
3258,95,84
3259,95,84
3260,95,84
3261,95,84
3262,95,84
3263,95,84
3264,95,84
3265,95,84
3266,95,84
3267,95,84
3268,95,84
3269,95,84
3270,95,84
3271,95,84
3272,95,84
3273,95,84
3274,95,84
3275,95,84
3276,95,84
3277,95,84
3278,95,84
3279,95,84
3280,95,84
3281,95,84
3282,95,84
3283,95,84
3284,95,84
3285,95,84
3286,95,84
3287,95,84
3288,95,84
3289,95,84
3290,95,84
3291,95,84
3292,95,84
3293,95,84
3294,95,84
3295,95,84
3296,95,84
3297,95,84
3298,95,84
3299,95,84
3300,95,84
3301,95,84
3302,95,84
3303,95,84
3304,95,84
3305,95,84
3306,95,84
3307,95,84
3308,95,84
3309,95,84
3310,95,84
3311,95,84
3312,95,84
3313,95,84
3314,95,84
3315,95,84
3316,95,84
3317,95,84
3318,95,84
3319,95,84
3320,95,84
3321,95,84
3322,95,84
3323,95,84
3324,95,84
3325,95,84
3326,95,84
3327,95,84
3328,95,84
3329,95,84
3330,95,84
3331,95,84
3332,95,84
3333,95,84
3334,95,84
3335,95,84
3336,95,84
3337,95,84
3338,95,84
3339,95,84
3340,95,84
3341,95,84
3342,95,84
3343,95,84
3344,95,84
3345,95,84
3346,94,84
3347,94,84
3348,94,84
3349,94,84
3350,94,84
3351,94,84
3352,94,84
3353,94,84
3354,94,84
3355,94,84
3356,94,84
3357,94,84
3358,94,84
3359,94,84
3360,94,84
3361,94,84
3362,94,84
3363,94,84
3364,94,84
3365,94,84
3366,94,84
3367,94,84
3368,94,84
3369,94,84
3370,94,84
3371,94,84
3372,94,84
3373,94,84
3374,94,84
3375,94,84
3376,94,84
3377,94,84
3378,94,84
3379,94,83
3380,94,83
3381,94,83
3382,94,83
3383,94,83
3384,94,83
3385,94,83
3386,94,83
3387,94,83
3388,94,83
3389,94,83
3390,94,83
3391,94,83
3392,94,83
3393,94,83
3394,94,83
3395,94,83
3396,94,83
3397,94,83
3398,94,83
3399,94,83
3400,94,83
3401,94,83
3402,94,83
3403,94,83
3404,94,83
3405,94,83
3406,94,83
3407,94,83
3408,94,83
3409,94,83
3410,94,83
3411,94,83
3412,94,83
3413,94,83
3414,94,83
3415,94,83
3416,94,83
3417,94,83
3418,94,83
3419,94,83
3420,94,83
3421,94,83
3422,94,83
3423,94,83
3424,94,83
3425,94,83
3426,94,83
3427,94,83
3428,94,83
3429,94,83
3430,94,83
3431,94,83
3432,94,83
3433,94,83
3434,94,83
3435,94,83
3436,94,83
3437,94,83
3438,94,83
3439,94,83
3440,94,83
3441,94,83
3442,94,83
3443,94,83
3444,94,83
3445,94,83
3446,94,83
3447,94,83
3448,94,83
3449,94,83
3450,94,83
3451,94,83
3452,94,83
3453,94,83
3454,94,83
3455,94,83
3456,94,83
3457,94,83
3458,94,83
3459,94,83
3460,94,83
3461,94,83
3462,94,83
3463,94,83
3464,94,83
3465,94,83
3466,94,83
3467,94,83
3468,94,83
3469,94,83
3470,94,83
3471,94,83
3472,94,83
3473,94,83
3474,94,83
3475,94,83
3476,94,83
3477,94,83
3478,94,83
3479,94,83
3480,94,83
3481,94,83
3482,94,83
3483,94,83
3484,94,83
3485,94,83
3486,94,83
3487,94,83
3488,94,83
3489,94,83
3490,94,83
3491,94,83
3492,94,83
3493,94,83
3494,94,83
3495,94,83
3496,94,83
3497,94,83
3498,94,83
3499,94,83
3500,94,83
3501,94,83
3502,94,83
3503,94,83
3504,94,83
3505,94,83
3506,94,83
3507,94,83
3508,94,83
3509,94,83
3510,94,83
3511,94,83
3512,94,83
3513,94,83
3514,94,83
3515,94,83
3516,94,83
3517,94,83
3518,94,83
3519,94,83
3520,94,83
3521,94,83
3522,94,83
3523,94,83
3524,94,83
3525,94,83
3526,94,83
3527,94,83
3528,94,83
3529,94,83
3530,94,83
3531,94,83
3532,94,83
3533,94,83
3534,94,83
3535,94,83
3536,94,83
3537,94,83
3538,94,83
3539,94,83
3540,94,83
3541,94,83
3542,94,83
3543,94,83
3544,94,83
3545,94,83
3546,94,83
3547,94,83
3548,94,83
3549,94,83
3550,94,83
3551,94,83
3552,94,83
3553,94,83
3554,94,83
3555,94,83
3556,94,83
3557,94,83
3558,94,83
3559,94,83
3560,94,83
3561,94,83
3562,94,83
3563,94,83
3564,94,83
3565,94,83
3566,94,83
3567,94,83
3568,94,83
3569,94,83
3570,94,83
3571,94,83
3572,94,83
3573,94,83
3574,94,83
3575,94,83
3576,94,83
3577,94,83
3578,94,83
3579,94,83
3580,94,83
3581,94,83
3582,93,83
3583,93,83
3584,93,83
3585,93,83
3586,93,83
3587,93,83
3588,93,83
3589,93,83
3590,93,83
3591,93,83
3592,93,83
3593,93,83
3594,93,83
3595,93,83
3596,93,83
3597,93,83
3598,93,83
3599,93,83
3600,93,83
3601,93,82
3602,93,82
3603,93,82
3604,93,82
3605,93,82
3606,93,82
3607,93,82
3608,93,82
3609,93,82
3610,93,82
3611,93,82
3612,93,82
3613,93,82
3614,93,82
3615,93,82
3616,93,82
3617,93,82
3618,93,82
3619,93,82
3620,93,82
3621,93,82
3622,93,82
3623,93,82
3624,93,82
3625,93,82
3626,93,82
3627,93,82
3628,93,82
3629,93,82
3630,93,82
3631,93,82
3632,93,82
3633,93,82
3634,93,82
3635,93,82
3636,93,82
3637,93,82
3638,93,82
3639,93,82
3640,93,82
3641,93,82
3642,93,82
3643,93,82
3644,93,82
3645,93,82
3646,93,82
3647,93,82
3648,93,82
3649,93,82
3650,93,82
3651,93,82
3652,93,82
3653,93,82
3654,93,82
3655,93,82
3656,92,82
3657,92,82
3658,92,82
3659,92,82
3660,92,82
3661,92,82
3662,92,82
3663,92,82
3664,92,82
3665,92,82
3666,92,82
3667,92,82
3668,92,82
3669,92,82
3670,92,82
3671,92,82
3672,92,82
3673,92,82
3674,92,82
3675,92,82
3676,92,82
3677,92,82
3678,92,82
3679,92,82
3680,92,82
3681,92,82
3682,92,82
3683,92,82
3684,92,82
3685,92,82
3686,92,82
3687,92,82
3688,92,82
3689,92,82
3690,92,82
3691,92,82
3692,92,82
3693,92,82
3694,92,82
3695,92,82
3696,92,82
3697,92,82
3698,92,82
3699,92,82
3700,92,82
3701,91,82
3702,91,82
3703,91,82
3704,91,82
3705,91,82
3706,91,82
3707,91,82
3708,91,81
3709,91,81
3710,91,81
3711,91,81
3712,91,81
3713,91,81
3714,91,81
3715,91,81
3716,91,81
3717,91,81
3718,91,81
3719,91,81
3720,91,81
3721,91,81
3722,91,81
3723,91,81
3724,91,81
3725,91,81
3726,91,81
3727,91,81
3728,91,81
3729,91,81
3730,91,81
3731,91,81
3732,91,81
3733,91,81
3734,91,81
3735,91,81
3736,91,81
3737,91,81
3738,91,81
3739,91,81
3740,91,81
3741,91,81
3742,91,81
3743,91,81
3744,91,81
3745,91,81
3746,91,81
3747,91,81
3748,91,81
3749,91,81
3750,91,81
3751,91,81
3752,91,81
3753,91,81
3754,91,81
3755,91,81
3756,91,81
3757,91,81
3758,91,81
3759,91,81
3760,91,81
3761,91,81
3762,91,81
3763,91,81
3764,91,81
3765,91,81
3766,91,81
3767,91,81
3768,91,81
3769,91,81
3770,91,81
3771,91,81
3772,91,81
3773,91,81
3774,91,81
3775,91,81
3776,91,81
3777,91,81
3778,91,81
3779,91,81
3780,91,81
3781,91,81
3782,91,81
3783,91,81
3784,91,81
3785,91,80
3786,91,80
3787,91,80
3788,91,80
3789,91,80
3790,90,80
3791,90,80
3792,90,80
3793,90,80
3794,90,80
3795,90,80
3796,90,80
3797,90,80
3798,90,80
3799,90,80
3800,90,80
3801,90,80
3802,90,80
3803,90,80
3804,90,80
3805,90,80
3806,90,80
3807,90,80
3808,90,80
3809,90,80
3810,90,80
3811,90,80
3812,90,80
3813,90,80
3814,90,80
3815,90,80
3816,90,79
3817,90,79
3818,90,79
3819,90,79
3820,90,79
3821,90,79
3822,90,79
3823,90,79
3824,90,79
3825,90,79
3826,90,79
3827,90,79
3828,90,79
3829,90,79
3830,90,79
3831,90,79
3832,90,79
3833,90,79
3834,90,79
3835,90,79
3836,90,79
3837,90,79
3838,90,79
3839,90,79
3840,90,79
3841,90,79
3842,90,79
3843,90,79
3844,90,79
3845,90,79
3846,90,79
3847,90,79
3848,90,79
3849,90,79
3850,90,79
3851,90,79
3852,90,79
3853,90,78
3854,90,78
3855,90,78
3856,90,78
3857,90,78
3858,90,78
3859,90,78
3860,90,78
3861,90,78
3862,90,78
3863,90,78
3864,90,78
3865,90,78
3866,90,78
3867,90,78
3868,90,78
3869,90,78
3870,90,78
3871,90,78
3872,90,78
3873,90,78
3874,90,78
3875,90,78
3876,90,78
3877,90,78
3878,90,78
3879,90,78
3880,90,78
3881,90,78
3882,90,78
3883,90,78
3884,90,78
3885,90,78
3886,90,78
3887,90,78
3888,90,78
3889,90,78
3890,90,78
3891,90,78
3892,90,78
3893,90,78
3894,90,78
3895,90,78
3896,90,78
3897,90,78
3898,90,78
3899,90,78
3900,90,78
3901,90,78
3902,90,78
3903,90,78
3904,90,78
3905,90,78
3906,90,78
3907,90,78
3908,90,78
3909,90,78
3910,90,78
3911,90,78
3912,90,78
3913,90,78
3914,90,78
3915,90,78
3916,90,78
3917,90,78
3918,90,78
3919,90,78
3920,90,78
3921,90,78
3922,90,78
3923,90,78
3924,90,78
3925,90,78
3926,90,78
3927,90,78
3928,90,78
3929,90,78
3930,90,78
3931,90,78
3932,90,78
3933,90,78
3934,90,78
3935,90,78
3936,90,78
3937,90,78
3938,90,78
3939,90,78
3940,90,78
3941,90,78
3942,90,78
3943,90,78
3944,90,78
3945,90,78
3946,90,78
3947,90,78
3948,90,78
3949,90,78
3950,90,78
3951,90,78
3952,90,78
3953,90,78
3954,90,78
3955,90,78
3956,90,78
3957,90,78
3958,90,78
3959,90,78
3960,90,78
3961,90,78
3962,90,78
3963,90,78
3964,90,78
3965,90,78
3966,90,78
3967,90,78
3968,90,78
3969,90,78
3970,90,78
3971,90,78
3972,90,78
3973,90,78
3974,90,78
3975,90,78
3976,90,78
3977,90,78
3978,90,78
3979,90,78
3980,90,78
3981,90,78
3982,90,78
3983,90,78
3984,90,78
3985,90,78
3986,90,78
3987,90,78
3988,90,78
3989,90,78
3990,90,78
3991,90,78
3992,90,78
3993,90,78
3994,90,78
3995,90,78
3996,90,78
3997,90,78
3998,90,78
3999,90,78
4000,90,78
4001,90,78
4002,90,78
4003,90,78
4004,90,78
4005,90,78
4006,90,78
4007,89,78
4008,89,78
4009,89,78
4010,89,78
4011,89,78
4012,89,78
4013,89,78
4014,89,78
4015,89,78
4016,89,78
4017,89,78
4018,89,78
4019,89,78
4020,89,78
4021,89,78
4022,89,78
4023,89,78
4024,89,78
4025,89,78
4026,89,78
4027,89,78
4028,89,78
4029,89,78
4030,89,78
4031,89,78
4032,89,78
4033,89,78
4034,89,78
4035,89,78
4036,89,78
4037,89,78
4038,89,78
4039,89,78
4040,89,78
4041,89,78
4042,89,78
4043,89,78
4044,89,78
4045,89,78
4046,89,78
4047,89,78
4048,89,78
4049,89,78
4050,89,78
4051,89,78
4052,89,78
4053,89,78
4054,89,78
4055,89,78
4056,89,78
4057,89,78
4058,89,78
4059,89,78
4060,89,78
4061,89,78
4062,89,78
4063,89,78
4064,89,78
4065,89,78
4066,89,78
4067,89,78
4068,89,78
4069,89,78
4070,89,78
4071,89,78
4072,89,78
4073,89,78
4074,89,78
4075,89,78
4076,89,78
4077,89,78
4078,89,78
4079,89,78
4080,89,78
4081,89,78
4082,89,78
4083,89,78
4084,89,78
4085,89,78
4086,89,78
4087,89,78
4088,89,78
4089,89,78
4090,89,78
4091,89,78
4092,89,78
4093,89,78
4094,89,78
4095,89,78
4096,89,78
4097,89,78
4098,89,78
4099,89,78
4100,89,78
4101,89,78
4102,89,78
4103,89,78
4104,89,78
4105,89,78
4106,89,78
4107,89,78
4108,89,78
4109,89,78
4110,89,78
4111,89,78
4112,89,78
4113,89,78
4114,89,78
4115,89,78
4116,89,78
4117,89,78
4118,89,78
4119,89,78
4120,89,78
4121,89,78
4122,89,78
4123,89,78
4124,89,78
4125,89,78
4126,89,78
4127,89,78
4128,89,78
4129,89,78
4130,89,78
4131,89,78
4132,89,78
4133,89,78
4134,89,78
4135,89,78
4136,89,78
4137,89,78
